10001,LAAA088-01,大同分局 寧夏路派出所,蘭州街47-2號對面燈桿,北,North,N,25.0633916,121.5149845
10001,LAAA089-01,大同分局 寧夏路派出所,大龍街19號右側燈桿,東,East,E,25.0635653,121.5161048
10001,LAAA090-01,大同分局 寧夏路派出所,重慶北路3段25巷口,東,East,E,25.070191,121.5136876
10001,LAAA091-01,大同分局 寧夏路派出所,撫順街36-1號前,西,West,W,25.063218,121.519032
10001,LAAA092-01,大同分局 寧夏路派出所,蘭州街89巷11號燈桿,西,West,W,25.0641916,121.5158883
10001,LAAA092-02,大同分局 寧夏路派出所,蘭州街89巷11號燈桿,北,North,N,25.0641916,121.5158883
10001,LAAA093-01,大同分局 寧夏路派出所,承德路3段22號左旁燈桿,西,West,W,25.0706036,121.5185139
10001,LAAA095-01,大同分局 寧夏路派出所,承德路3段2號右旁前燈桿,南,South,S,25.0632743,121.5180649
10001,LAAA096-01,大同分局 寧夏路派出所,蘭州街126號前燈桿,北,North,N,25.0656833,121.5156212
10001,LAAA097-01,大同分局 寧夏路派出所,蘭州街70號燈桿,北,North,N,25.0645511,121.51525
10001,LAAA098-01,大同分局 寧夏路派出所,昌吉街100號,東,East,E,25.0658032,121.5150297
10001,LAAA099-01,大同分局 寧夏路派出所,昌吉街53號對面,南,South,S,25.0659957,121.5161089
10001,LAAA100-01,大同分局 寧夏路派出所,昌吉街10號前,東,East,E,25.0657479,121.5176018
10001,LAAA101-01,大同分局 寧夏路派出所,民權西路133巷9號牆上,西,West,W,25.0634457,121.5171285
10001,LAAA102-01,大同分局 寧夏路派出所,承德路3段30號旁,西,West,W,25.0644196,121.518063
10001,LAAA102-02,大同分局 寧夏路派出所,承德路3段30號前,北,North,N,25.0644196,121.518063
10001,LAAA103-01,大同分局 寧夏路派出所,承德路3段53號前,北,North,N,25.0652015,121.5185728
10001,LAAA104-01,大同分局 寧夏路派出所,民權西路217號前號誌,西,West,W,25.0631734,121.5148965
10001,LAAA106-01,大同分局 寧夏路派出所,昌吉街72號右前燈桿,東,East,E,25.0657981,121.5158444
10001,LAAA108-01,大同分局 寧夏路派出所,大龍街14號前,北,North,N,25.0635065,121.515895
10001,LAAB001-01,大同分局 民族路派出所,迪化街2段246號,南,South,S,25.0694445,121.5111948
10001,LAAB002-01,大同分局 民族路派出所,環河北路2段213巷2號,東,East,E,25.0696142,121.5094707
10001,LAAB003-01,大同分局 民族路派出所,民族西路305號旁,北,North,N,25.0688546,121.5100257
10001,LAAB004-01,大同分局 民族路派出所,環河北路2段207號前燈桿,北,North,N,25.0693442,121.5094372
10001,LAAB005-01,大同分局 民族路派出所,重慶北路3段252巷3號前,西,West,W,25.0714204,121.5133351
10001,LAAB006-01,大同分局 民族路派出所,延平北路4段102巷1號前,西,West,W,25.0717472,121.5107665
10001,LAAB007-01,大同分局 民族路派出所,環河北路2段223巷4號燈桿,北,North,N,25.0699395,121.5097713
10001,LAAB008-01,大同分局 民族路派出所,重慶北路3段236巷45弄21號對面燈桿,西,West,W,25.0712485,121.5123869
10001,LAAB009-01,大同分局 民族路派出所,環河北路二段237巷1號,東,East,E,25.0705259,121.509836
10001,LAAB010-01,大同分局 民族路派出所,環河北路2段235巷1號燈桿,東,East,E,25.0701758,121.5098701
10001,LAAB011-01,大同分局 民族路派出所,延平北路4段93號旁,東,East,E,25.0707315,121.5110166
10001,LAAB012-01,大同分局 民族路派出所,迪化街2段252-2號燈桿,北,North,N,25.0698669,121.5114478
10001,LAAB013-01,大同分局 民族路派出所,延平北路4段與酒泉街口東南角號誌桿,西,West,W,25.0721073,121.5109159
10001,LAAB014-01,大同分局 民族路派出所,延平北路4段50號前號誌桿,西,West,W,25.0702401,121.5107386
10001,LAAB015-01,大同分局 民族路派出所,環河北路2段221號右後方燈桿,東,East,E,25.0699643,121.5094913
10001,LAAB017-01,大同分局 民族路派出所,重慶北路3段236巷49號旁,東,East,E,25.0706517,121.5121654
10001,LAAB019-01,大同分局 民族路派出所,酒泉街116號路燈,東,East,E,25.0719794,121.5131459
10001,LAAB020-01,大同分局 民族路派出所,迪化街2段310號,南,South,S,25.071927,121.512277
10001,LAAB024-01,大同分局 民族路派出所,迪化街2段244號,東,East,E,25.0694116,121.5112062
10001,LAAB025-01,大同分局 民族路派出所,迪化街2段296巷298號旁燈桿,北,North,N,25.0714284,121.5118297
10001,LAAB026-01,大同分局 民族路派出所,民族西路252巷3號旁燈桿,南,South,S,25.0682533,121.5123415
10001,LAAB027-01,大同分局 民族路派出所,承德路3段99巷1號旁,東,East,E,25.0664362,121.5186848
10001,LAAB028-01,大同分局 民族路派出所,民族西路221巷7號對面,北,North,N,25.0690261,121.5132685
10001,LAAB030-01,大同分局 民族路派出所,承德路3段與民族西路南側分隔島,南,South,S,25.0685374,121.5184725
10001,LAAB031-01,大同分局 民族路派出所,延平北路3段111號右側燈桿,東,East,E,25.0681354,121.5109912
10001,LAAB032-01,大同分局 民族路派出所,民族西路264號前燈桿,東,East,E,25.0684976,121.512018
10001,LAAB034-01,大同分局 民族路派出所,民族西路231號前,北,North,N,25.0687935,121.5121737
10001,LAAB035-01,大同分局 民族路派出所,延平北路3段83號前號誌桿,北,North,N,,
10001,LAAB036-01,大同分局 民族路派出所,重慶北路3段238號旁,西,West,W,25.0706043,121.5135651
10001,LAAB037-01,大同分局 民族路派出所,重慶北路3段120巷27號燈桿,東,East,E,25.0673907,121.5127451
10001,LAAB038-01,大同分局 民族路派出所,重慶北路3段136巷1號前,西,West,W,25.067789,121.513288
10001,LAAB039-01,大同分局 民族路派出所,重慶北路3段152巷1號,西,West,W,25.068162,121.5132792
10001,LAAB040-01,大同分局 民族路派出所,重慶北路3段120巷45號旁,北,North,N,25.0672882,121.5123723
10001,LAAB041-01,大同分局 民族路派出所,昌吉街164號前,西,West,W,25.0658654,121.512712
10001,LAAB042-01,大同分局 民族路派出所,重慶北路3段120巷27號燈桿,西,West,W,25.0673907,121.5127451
10001,LAAB043-01,大同分局 民族路派出所,重慶北路3段180號前,南,South,S,25.0691191,121.5135483
10001,LAAB044-01,大同分局 民族路派出所,重慶北路3段236巷44-2號旁壁掛,南,South,S,25.0704648,121.5123717
10001,LAAB045-01,大同分局 民族路派出所,延平北路3段99巷3弄5號前燈桿,東,East,E,25.067865,121.511258
10001,LAAB046-01,大同分局 民族路派出所,民族西路182巷1號燈桿,南,South,S,25.068261,121.5149439
10001,LAAB048-01,大同分局 民族路派出所,昌吉街61巷33號,南,South,S,25.0668416,121.5148761
10001,LAAB049-01,大同分局 民族路派出所,重慶北路3段111號,東,East,E,25.0671456,121.5139666
10001,LAAB050-01,大同分局 民族路派出所,重慶北路3段137巷9號前,東,East,E,25.0680975,121.5141979
10001,LAAB051-01,大同分局 民族路派出所,昌吉街61巷33號,東,East,E,25.0668416,121.5148761
10001,LAAB052-01,大同分局 民族路派出所,昌吉街81巷1號,北,North,N,25.0661992,121.5143378
10001,LAAB053-01,大同分局 民族路派出所,重慶北路3段137巷56號,西,West,W,25.0678317,121.5157
10001,LAAB054-01,大同分局 民族路派出所,昌吉街81巷27弄1號,東,East,E,25.0669662,121.514331
10001,LAAB055-01,大同分局 民族路派出所,昌吉街61巷9弄2號,東,East,E,25.066566,121.515059
10001,LAAB056-01,大同分局 民族路派出所,大龍街163號前燈桿,南,South,S,25.0682103,121.5159646
10001,LAAB057-01,大同分局 民族路派出所,重慶北路3段113巷30弄28號燈桿,東,East,E,25.0673146,121.5150142
10001,LAAB058-01,大同分局 民族路派出所,昌吉街100號,西,West,W,25.0658032,121.5150297
10001,LAAB059-01,大同分局 民族路派出所,昌吉街55號(與大龍街西北角號誌桿),北,North,N,,
10001,LAAB060-01,大同分局 民族路派出所,大龍街136號前,西,West,W,25.0674304,121.5158333
10001,LAAB062-01,大同分局 民族路派出所,民族西路210號,東,East,E,25.0684968,121.5140196
10001,LAAB063-01,大同分局 民族路派出所,重慶北路3段137巷6弄8號,北,North,N,25.0675639,121.5142188
10001,LAAB066-01,大同分局 民族路派出所,昌吉街33巷25號對面(大龍街87巷底),南,South,S,25.0665887,121.5172519
10001,LAAB067-01,大同分局 民族路派出所,民族西路32巷34號,南,South,S,25.0679698,121.5194653
10001,LAAB068-01,大同分局 民族路派出所,承德路3段85巷11號,北,North,N,25.0661113,121.5190762
10001,LAAB069-01,大同分局 民族路派出所,重慶北路3段113巷66號前燈桿,東,East,E,25.0672282,121.5157079
10001,LAAB070-01,大同分局 民族路派出所,民族西路76巷口,南,South,S,25.0682849,121.5176849
10001,LAAB071-01,大同分局 民族路派出所,承德路3段133號旁號誌,東,East,E,25.0675022,121.5186558
10001,LAAB072-01,大同分局 民族路派出所,承德路3段87號,東,East,E,25.0661489,121.5186049
10001,LAAB073-01,大同分局 民族路派出所,昌吉街35號,東北,Northeast,NE,25.0659857,121.5167071
10001,LAAB074-01,大同分局 民族路派出所,承德路3段110號旁(108巷口),東,East,E,,
10001,LAAB075-01,大同分局 民族路派出所,承德路3段88號旁,西,West,W,25.0662554,121.5181111
10001,LAAB077-01,大同分局 民族路派出所,承德路3段145號旁燈桿,東,East,E,25.0677729,121.5186903
10001,LAAB078-01,大同分局 民族路派出所,承德路3段159巷25號前燈桿,西,West,W,25.0681508,121.5194096
10001,LAAB079-01,大同分局 民族路派出所,承德路3段113巷1號旁,東,East,E,25.066941,121.5187929
10001,LAAB080-01,大同分局 民族路派出所,大龍街159巷16號對面,西,West,W,25.0679884,121.5164853
10001,LAAB081-01,大同分局 民族路派出所,大龍街85巷8號前燈桿,東,East,E,25.066454,121.5165806
10001,LAAB083-01,大同分局 民族路派出所,承德路3段120號旁,西,West,W,25.0671893,121.5181697
10001,LAAB085-01,大同分局 民族路派出所,大龍街91巷19號,東,East,E,25.0673506,121.5171516
10001,LAAB086-01,大同分局 民族路派出所,民族西路134號前燈桿,東,East,E,25.0684421,121.5163197
10001,LAAB087-01,大同分局 民族路派出所,大龍街89巷1號,東,East,E,25.0667685,121.516636
10001,LAAB089-01,大同分局 民族路派出所,重慶北路3段236巷45弄2號,北,North,N,25.0708576,121.512122
10001,LAAC001-01,大同分局 重慶北路派出所,承德路3段214巷2號旁 ,西,West,W,25.071416,121.5176891
10001,LAAC002-01,大同分局 重慶北路派出所,大龍街215巷15號,北,North,N,25.0705688,121.5165401
10001,LAAC003-01,大同分局 重慶北路派出所,北市大同區承德路3段208巷17號(對面燈桿)路口監控,東,East,E,25.0705909,121.517444
10001,LAAC004-01,大同分局 重慶北路派出所,大龍街223號前,北,North,N,25.0707041,121.5159948
10001,LAAC005-01,大同分局 重慶北路派出所,承德路3段193號旁,東,East,E,25.0695676,121.5187004
10001,LAAC009-01,大同分局 重慶北路派出所,民族西路73號前,西,West,W,25.0687089,121.5181728
10001,LAAC010-01,大同分局 重慶北路派出所,酒泉街12號,東,East,E,25.0705879,121.5196869
10001,LAAC011-01,大同分局 重慶北路派出所,承德路3段176巷14號牆上,北,North,N,25.0690398,121.5177133
10001,LAAC013-01,大同分局 重慶北路派出所,民族西路31巷8號前,南,South,S,25.0690895,121.5196264
10001,LAAC014-01,大同分局 重慶北路派出所,酒泉街50號,東南,Southeast,SE,25.0717664,121.5164837
10001,LAAC015-01,大同分局 重慶北路派出所,重慶北路3段205巷30號,西,West,W,25.06995,121.5148448
10001,LAAC017-01,大同分局 重慶北路派出所,酒泉街10巷1號,南,South,S,25.0705968,121.5182325
10001,LAAC017-02,大同分局 重慶北路派出所,酒泉街10巷1號,北,North,N,25.0705968,121.5182325
10001,LAAC018-01,大同分局 重慶北路派出所,承德路3段210號旁,西,West,W,25.0706787,121.5179897
10001,LAAC019-01,大同分局 重慶北路派出所,重慶北路3段221號旁,東,East,E,25.0704693,121.5139907
10001,LAAC020-01,大同分局 重慶北路派出所,大龍街181號前,北,North,N,25.068979,121.5160041
10001,LAAC021-01,大同分局 重慶北路派出所,重慶北路3段205巷32號,東,East,E,25.0699851,121.5150451
10001,LAAC022-01,大同分局 重慶北路派出所,重慶北路3段241號旁,東,East,E,25.0711375,121.5140425
10001,LAAC023-01,大同分局 重慶北路派出所,民族西路169巷17號,南,South,S,25.0692808,121.5154738
10001,LAAC025-01,大同分局 重慶北路派出所,北市大同區承德路3段216號前路口監控,南,South,S,25.0716115,121.5181839
10001,LAAC026-01,大同分局 重慶北路派出所,大龍街187巷4號牌前,東,East,E,25.069085,121.5160451
10001,LAAC027-01,大同分局 重慶北路派出所,民族西路187巷31號牆上,南,South,S,25.0696426,121.5150649
10001,LAAC028-01,大同分局 重慶北路派出所,民族西路200號前,北,North,N,25.0684809,121.5143448
10001,LAAC029-01,大同分局 重慶北路派出所,北市大同區重慶北路3段269號前路口監控,東,East,E,25.0719537,121.5140462
10001,LAAC030-01,大同分局 重慶北路派出所,承德路3段與酒泉街口照路口,西,West,W,25.0706787,121.5183743
10001,LAAC031-01,大同分局 重慶北路派出所,重慶北路3段165號前人行道上,西南,Southwest,SW,25.0688071,121.5139768
10001,LAAC032-01,大同分局 重慶北路派出所,民族西路163號,東,East,E,25.0687433,121.5155851
10001,LAAC033-01,大同分局 重慶北路派出所,酒泉街54-1號,西,West,W,25.0718845,121.5159893
10001,LAAC034-01,大同分局 重慶北路派出所,承德路3段223號燈桿,北,North,N,25.07013,121.5188071
10001,LAAC035-01,大同分局 重慶北路派出所,民族西路31巷18號旁燈桿,西,West,W,25.0691642,121.5195389
10001,LAAC036-01,大同分局 重慶北路派出所,庫倫街13巷4弄3號前,東,East,E,25.0727285,121.517254
10001,LAAC037-01,大同分局 重慶北路派出所,重慶北路3段320號前地下道,西,West,W,25.0748649,121.5125555
10001,LAAC037-02,大同分局 重慶北路派出所,重慶北路3段320號前地下道,東,East,E,25.0748649,121.5125555
10001,LAAC038-01,大同分局 重慶北路派出所,重慶北路3段310號,北,North,N,25.0739789,121.5135805
10001,LAAC039-01,大同分局 重慶北路派出所,延平北路290號前,西,West,W,25.1092665,121.4689406
10001,LAAC040-01,大同分局 重慶北路派出所,敦煌路175巷口,北,North,N,25.0766857,121.5109655
10001,LAAC041-01,大同分局 重慶北路派出所,延平北路4段197號,北,North,N,25.074033,121.5116611
10001,LAAC042-01,大同分局 重慶北路派出所,重慶北路3段312巷28號前,南,South,S,25.0739363,121.5128422
10001,LAAC043-01,大同分局 重慶北路派出所,環河北路2段377號,北,North,N,25.077416,121.5091967
10001,LAAC044-01,大同分局 重慶北路派出所,酒泉街與環河北路路口號誌(污水處理廠旁),東,East,E,25.0732652,121.5103038
10001,LAAC045-01,大同分局 重慶北路派出所,延平北路4段157號,北,North,N,25.0730776,121.5113704
10001,LAAC046-01,大同分局 重慶北路派出所,酒泉街150號前,東,East,E,25.0720142,121.5143138
10001,LAAC047-01,大同分局 重慶北路派出所,重慶北路3段282號牆上,南,South,S,25.0730665,121.5135896
10001,LAAC048-01,大同分局 重慶北路派出所,敦煌路131號牆上,東,East,E,25.0766548,121.5125968
10001,LAAC049-01,大同分局 重慶北路派出所,敦煌路167號,西,West,W,25.0767159,121.5112506
10001,LAAC050-01,大同分局 重慶北路派出所,迪化路2段265號,北,North,N,22.7706288,120.4010313
10001,LAAC051-01,大同分局 重慶北路派出所,重慶北路3段336號側牆,西,West,W,25.0759612,121.5136225
10001,LAAC052-01,大同分局 重慶北路派出所,延平北路4段282巷26號右前方燈桿,東,East,E,25.0769176,121.5111865
10001,LAAC053-01,大同分局 重慶北路派出所,迪化街301號對面,西,West,W,,
10001,LAAC055-01,大同分局 重慶北路派出所,迪化街2段303號對面,南,South,S,25.0737149,121.5126648
10001,LAAC056-01,大同分局 重慶北路派出所,哈密街168號,東,East,E,25.0728028,121.5128065
10001,LAAC057-01,大同分局 重慶北路派出所,敦煌路與延平北路口,東,East,E,25.0763619,121.5152145
10001,LAAC058-01,大同分局 重慶北路派出所,延平北路4段179巷2號.4號對面燈桿,東,East,E,25.0735206,121.511666
10001,LAAC059-01,大同分局 重慶北路派出所,環河北路2段與敦煌路口南側分隔島門型桿,東,East,E,,
10001,LAAC060-01,大同分局 重慶北路派出所,延平北路5段1巷口號誌桿,南,South,S,25.0813927,121.5103426
10001,LAAC061-01,大同分局 重慶北路派出所,環河北路2段與敦煌路口西南角(分隔島),北,North,N,25.0779433,121.5086419
10001,LAAC062-01,大同分局 重慶北路派出所,延平北路4段243號對面,北,North,N,25.0763299,121.5121169
10001,LAAC063-01,大同分局 重慶北路派出所,迪化街2段362號旁燈桿,西,West,W,25.0729597,121.5126551
10001,LAAC065-01,大同分局 重慶北路派出所,迪化街2段348號旁燈桿,西,West,W,25.0726963,121.5126399
10001,LAAC066-01,大同分局 重慶北路派出所,延平北路4段155號旁號誌桿,東,East,E,25.0728634,121.5113236
10001,LAAC067-01,大同分局 重慶北路派出所,酒泉街183號壁掛,西,West,W,25.0722094,121.5123213
10001,LAAC068-01,大同分局 重慶北路派出所,延平北路四段污水處理場前天橋旁號誌,南,South,S,25.0732652,121.5103038
10001,LAAC069-01,大同分局 重慶北路派出所,敦煌路177號,東,East,E,25.0767013,121.5107125
10001,LAAC070-01,大同分局 重慶北路派出所,延平北路4段253號,北,North,N,25.0769285,121.5122864
10001,LAAC072-01,大同分局 重慶北路派出所,環河北路二段(6號水門旁安全島上號誌桿),南,South,S,25.0810631,121.4994845
10001,LAAC073-01,大同分局 重慶北路派出所,酒泉街258號,西,West,W,25.0720616,121.5094271
10001,LAAC075-01,大同分局 重慶北路派出所,承德路3段295號,北,North,N,25.0754155,121.5204563
